ZAT,ses_cat,ses_cat_r,clus,injury,death,damage,total,walk_pubt,pop_density,pcta_Collector,pcta_Local,pcta_other,MEANIPM
539,3,3,4,36,10,0,46,35381.339917824,2551806.697132825,22.7601281692395,28.196040483507133,2.2198910111085044,3.467
540,3,3,4,42,3,1,46,23724.639449370006,1395222.8740449385,12.558983885193786,36.10571135053513,8.377585010137732,6.119
542,3,3,4,31,5,0,36,63628.03125964002,1556408.7489269453,20.0476975713138,43.9013533400138,8.936027253191446,1.921
543,2,2,4,35,4,0,39,76326.38454701002,3411583.113057282,15.093137437025113,32.76099933318463,31.136255005875647,3.504
544,2,2,4,104,6,0,110,89652.714521369,3317652.237656388,16.08154548092519,45.040935694350175,9.230742775846815,5.409
545,2,2,3,5,0,0,5,10923.37934242,2625926.9935752456,22.45680426855055,60.44641887614623,17.096776855303204,1.519
546,3,3,2,24,5,0,29,63482.6890086,4757371.806285781,30.76359540812956,42.9704097026771,0.39717182466128437,4.981
547,3,3,4,22,2,0,24,51131.627401542006,4313800.18757979,22.00519719904283,44.19626542432396,7.222215605794087,4.274
548,2,2,4,20,2,0,22,77669.99214359,2852043.058199152,13.722336796456311,58.72530408156437,10.18527307675024,19.112
549,2,2,4,5,0,0,5,14403.02146392,3553209.760695243,30.875189263237957,57.703417188673335,11.4213935480887,3.444
550,2,2,4,65,5,1,71,125840.53688919994,5338659.989397941,29.23751408073299,56.322088323740104,4.95885336906494,6.871
551,2,2,4,111,2,0,113,176611.760814476,4235703.36786002,25.50653471070552,53.20327138077735,4.195489524683485,5.582
552,2,2,4,22,0,0,22,24631.536510555998,5835715.784970072,20.16541517543116,72.41960870915146,0,6.667
553,2,2,3,22,0,0,22,154950.52797331102,3306164.8035444682,12.60759196887168,66.89652392722081,14.130079153020993,5.662
554,1,1,4,18,2,0,20,79015.45641754002,5504704.978041313,28.18874870195981,68.05753935250533,0.22564506271567078,7.198
556,2,2,3,32,3,0,35,65896.42128972,3959108.784523454,29.672811334602255,60.3102608449031,7.094154892175881,6.158
557,2,2,3,53,3,0,56,208603.08716647,4975556.712058291,27.54840374346943,60.53643645294953,11.915159803581043,4.756
560,2,2,4,44,2,0,46,233756.17893578002,4970450.305394653,24.743029228629997,72.69298606276917,1.9404636589326563,9.279
561,2,2,3,3,0,0,3,7446.16153856,851289.5660512255,16.666243681719433,62.82164008502008,20.51211623326048,9.569
562,2,2,4,90,4,0,94,132957.52904636,3644370.1886756266,24.37012854622487,56.481323725502975,19.148547728272156,7.201
563,2,2,4,60,2,0,62,35594.30404931401,4012399.2700044736,30.13164241931326,64.23895660848669,5.629400972200056,8.775
564,2,2,4,36,2,0,38,23260.770137880005,3614081.441013948,11.88982113258259,49.12875586744273,38.9814229999747,6.204
565,2,2,4,71,9,0,80,97751.01192236997,2519106.3023496536,18.29716634210111,49.275665586309486,21.591911789275425,3.554
566,2,2,4,12,1,0,13,41873.346133080006,3380893.589053026,23.905174110132553,61.55694559596281,14.53788029390463,5.062
567,2,2,3,39,2,0,41,92858.52450889803,2349686.014189434,38.0570439709744,52.274464990794186,9.668491038231405,6.22
568,2,2,4,31,0,0,31,29070.333201719997,3531433.7649373002,32.61254264461822,66.1808539664581,1.2066033889236936,4.976
569,2,2,4,48,1,0,49,205712.60838813797,3635304.63853522,24.287025592623472,74.03762506644324,1.6753493409332858,4.693
570,2,2,3,8,0,1,9,105383.41538666005,4543853.520613864,41.34187536623611,56.40860967222867,2.2495149615352252,7.928
571,2,2,4,24,0,0,24,48081.16401676,3808989.079223445,15.574076258118119,38.65390879418755,21.612219803132565,4.423
572,3,3,4,38,5,0,43,89249.27227767803,2594891.2525402117,15.47288097861807,35.86370419875713,5.8513032322119685,1.867
573,2,2,3,9,4,0,13,24139.86625402,2305161.5563462675,7.250062241424843,46.99426260955094,9.69732559311843,3.01
574,3,3,4,28,6,0,34,30772.10622538,2694002.809574635,25.93608840088326,32.611812414669,1.4583904053121473,3.507
575,3,3,4,71,4,0,75,50128.99007216,2652192.4743929254,37.957059550693906,46.63398941829115,1.3050724113896826,5.66
576,2,2,4,23,0,0,23,24828.659091124002,4109273.057384757,36.71228467841757,55.20164075187909,0.692671348486471,5.944
577,2,2,3,5,1,0,6,7545.500573309999,153361.84480187984,12.035290032136627,11.339814408176082,0,3.786
578,3,3,4,8,0,0,8,11739.469521199995,2797171.749214046,1.0767648420916802,30.521835926190487,1.5968653997840636,2.261
579,3,3,4,2,2,0,4,3007.13833435,989080.8577086343,16.790786077424578,1.6268748779858293,0.33813615194784064,0.244
580,3,3,4,11,1,0,12,13026.536502800001,1674820.9836863389,14.997206177016176,20.865107041045626,32.363844880654504,1.396
581,3,3,4,17,4,0,21,9713.98141063,1214554.979683555,25.901036211571842,21.24143950221474,3.1145512621099747,2.497
582,3,3,4,12,3,0,15,15442.910175988,1304935.123785209,32.18049719625793,15.876739994644856,0.05794487641918556,4.867
583,3,3,4,8,2,0,10,16260.262229444,2179307.9678505543,9.991712442301738,22.166311983049273,5.201047503505253,3.904
584,3,3,4,8,2,0,10,19303.58198387,3113679.8384262742,34.335751985502526,38.35020107466466,1.5220148861455332,4.827
585,3,3,4,5,1,0,6,5061.96385742,1792083.4392479593,28.91000472639446,43.03720906038587,0.47573436192710994,2.423
586,3,3,4,14,0,0,14,32479.753324098005,1687038.9113520938,28.255758316355028,27.67237493489518,0,5.246
587,3,3,4,9,0,0,9,20604.5682799,2855554.418241275,10.882074813424328,42.60253478017806,0.7070392282569924,4.399
588,3,3,4,47,6,0,53,81830.523423189,1472344.2387423113,31.387797933432658,21.36399291298804,0.7444266115606064,4.116
589,3,3,4,12,0,0,12,10586.01039274,2750954.6208788673,37.93404542655443,31.305935016479104,4.837997314553233,3.473
590,3,3,4,17,2,0,19,71521.19960773899,2879090.6814319175,34.15738875958074,37.89453264790488,0.14583525378480947,5.412
591,3,3,4,26,1,0,27,39662.005166290015,3017178.551784049,46.81903629508985,36.86102146561449,1.9527342818904123,2.53
592,3,3,3,44,5,0,49,26236.70767229,1993941.4378739893,26.892936634391774,31.334515391773405,1.0840650497134467,2.869
593,3,3,4,63,5,0,68,93706.14725304404,1972306.3369900782,28.18888764684174,39.94035719698503,0.7600283515121955,5.562
594,3,3,4,6,0,0,6,11039.702458846,2491844.948515787,51.877297954496804,48.12270204550319,0,7.898
595,2,2,4,33,0,0,33,23423.00797875,2806917.715310226,24.399366599172232,44.27538704444098,0.5361684693735437,5.859
596,3,3,4,8,0,0,8,14984.727140150002,2871917.319630921,40.842850813228864,48.74157107440331,0.582653457937473,7.739
597,2,2,4,13,3,0,16,25768.63742455,3837318.6337832203,42.313242624258656,53.098753060721634,0.7887819426151801,8.012
598,2,2,3,23,3,0,26,38426.36225321599,3463945.304814223,40.48815535109161,46.12853076672491,2.3484206010895794,9.574
599,2,2,3,20,1,0,21,1235.68409992,3571335.1603887253,50.421927649195666,32.78415863272034,1.1114564704243475,14.089
600,2,2,4,19,4,0,23,42037.585281836,3392103.588170527,32.314366606502084,48.05657839227766,3.8294643850235768,12.159
601,2,2,4,1,0,0,1,27790.204607120013,4861841.047000222,36.77494484462928,56.741803078139256,0.4040577950057518,7.345
602,2,2,3,21,0,0,21,32411.629176580005,2937894.5347118597,28.326136776514105,51.05927829956649,0.16315102768499554,4.612
603,1,1,3,1,0,0,1,10085.630122260001,2346375.7213896113,44.97545464162889,49.809040214708254,5.215505143662845,6.127
606,2,2,4,32,0,0,32,47746.78718682598,3906562.6940971036,25.691711914619646,66.3178365250208,1.4241600514640171,8.064
607,2,2,4,17,0,0,17,21697.47077737,4175256.5290047205,32.90609222850691,22.956307244860007,22.073130971749816,3.891
608,2,2,3,16,0,0,16,13079.254632690003,3638580.886123292,31.075816169029054,26.170149371925948,22.612140830968926,3.115
609,3,3,3,11,0,0,11,17992.806556076,1844894.051072557,29.212747610932094,37.088298832008064,9.097305689359215,1.625
610,3,3,3,2,0,0,2,17728.410575630005,1669092.598963615,73.00200000174803,12.861356695871585,14.136643302380383,0.267
611,2,2,4,40,0,0,40,23407.865290407994,2672214.563281434,21.804419135379028,56.483057991131304,2.7382833534723305,11.261
612,3,3,4,21,0,0,21,10769.288373619998,3045666.4433185584,21.211605884769362,26.937965694907422,9.185470693598356,4.797
613,3,3,4,41,5,0,46,46322.61632186799,1944686.037176145,28.6908544349032,32.17461203002761,0.65814859066774,3.516
614,3,3,4,21,5,0,26,28283.52657844,2736549.093077494,26.802266075103336,39.001009997513236,3.6758937605756854,7.329
615,3,3,2,23,1,0,24,27307.507334656002,2774601.989795814,32.39301313348274,46.91711287508763,0,5.329
616,2,2,4,22,0,0,22,18427.169587332,4570254.315840988,38.427348442860115,45.25990521430625,0.5724294236022217,6.549
617,2,2,4,22,0,0,22,13226.843088560001,4411688.774929249,48.841211032256346,47.71722969151793,0.7269648995271581,6.641
618,2,2,2,55,4,0,59,63563.78286020001,4249075.507024225,11.054358102872659,54.31471107897031,0,5.942
619,2,2,2,9,1,0,10,15071.724996039997,777407.7434033605,0,8.255253706766863,1.6156293318705532,0.518
620,3,3,2,29,2,0,31,77942.22803524602,2297025.6418013773,8.93885679328363,38.00825071601528,12.828281709214776,0.838
621,2,2,2,55,1,0,56,170302.34755547007,4362708.67848355,22.286094897362915,42.82187128027846,7.159502043454579,5.42
622,1,1,2,6,1,0,7,29432.618500199995,3320850.736111038,23.363151906587436,76.40721983089682,0.2296282625157433,8.984
623,1,1,2,11,0,0,11,18317.54733966,1625126.7189540877,15.698205406172786,82.66796565373976,1.6338289400874535,5.564
624,1,1,3,9,0,0,9,15618.455460000001,1050289.6606326252,34.116307783769365,63.83680991182956,2.0468823044010835,2.234
625,1,1,4,20,2,0,22,37959.250776279994,2046453.6260725004,29.168852224509223,34.18351900011086,18.532488366534064,4.413
626,1,1,4,21,0,0,21,53327.787371520004,5214516.030588043,32.14696066512014,65.38758677591566,2.465452558964188,9.865
627,2,2,4,66,7,0,73,22201.79977238,3556893.7171318177,24.98204929068911,29.043622746053092,4.40578400554395,3.737
628,2,2,4,30,3,0,33,33832.70759370399,3556902.4846509383,18.988034651104293,50.74934360232541,7.590719889763442,3.916
629,2,2,3,27,2,0,29,62502.62559277998,3342947.2328320947,0,31.544350089335982,34.692296254130504,2.586
630,2,2,3,7,1,0,8,12523.376938800004,8306.574786540645,9.793390057338156,0,32.68446158352828,NA
631,3,3,4,30,0,0,30,76091.89448497597,3518492.8170117303,22.002261274116382,17.420448839356737,1.4594053007043735,2.524
632,2,2,3,10,1,0,11,31602.059128857996,3607.813611781579,12.377037464382838,6.2759410456752445,1.0490588143293795,NA
633,3,3,4,42,1,0,43,44277.93042238,2670740.1852756753,50.28073330243764,14.145845051655549,2.5428955121860186,1.601
634,3,3,4,31,4,0,35,69282.45780004,2510710.9851158583,21.57871987517279,37.1011405729332,1.5954459973531498,7.617
635,3,3,3,2,0,0,2,10168.824342830001,671550.1456209713,15.571738880022288,29.451770895866304,2.8492614711689157,0.06
636,3,3,4,19,2,0,21,24477.221849863992,2845265.5492674294,37.79266768587525,50.38234601104254,1.2216576031294137,7.466
637,2,2,3,10,1,0,11,9462.331970504001,2902677.619393734,28.423098266651053,69.08412725213516,2.4927744812137718,9.015
638,2,2,3,5,0,0,5,7467.8986919399995,2220150.325517399,32.93011334260492,36.7383357131745,22.532674631311984,10.309
639,2,2,4,13,1,0,14,20720.238780030002,4525227.445022892,9.951431834505486,60.29331841571645,5.161094789910053,7.909
640,2,2,3,12,0,0,12,36044.94258998599,3985890.478890212,15.875978897398488,28.373450342419908,49.706230961759125,8.042
641,2,2,3,2,0,0,2,17134.795822051998,35479.72673761998,70.3338580979152,17.81042239148547,11.855719510599329,0
642,2,2,4,12,1,0,13,16381.676357380002,2800343.94662931,22.890820884113346,39.46259846532064,4.067877937336709,8.595
643,2,2,4,21,2,0,23,33145.68109980602,3774122.1742950073,21.436373028587333,45.080293674808495,1.1542134066286565,8.981
644,2,2,4,40,4,0,44,37878.99162853601,3062202.045556705,24.05068581840915,52.46476146899588,3.286938523878173,7.417
645,2,2,3,19,1,0,20,3988.1983620200003,1610085.6525930602,21.158699641871,44.25874014188522,3.8931448811379834,4.519
648,2,2,3,14,0,0,14,15053.012019799999,3225900.113005027,32.4615870630932,39.42149634043706,14.144324526584336,11.042
649,2,2,4,21,2,0,23,29904.574272192,2924245.11142543,20.697130587596565,43.54980290720239,7.8492925943942975,7.757
650,2,2,4,23,3,0,26,39810.47422101999,3342145.9792153225,36.10925457361978,62.17237628166102,1.7183691447191953,7.867
651,2,2,4,12,1,0,13,95705.19148450014,4174306.493086969,51.1707304967287,45.23649056408563,3.5927789391856755,4.29
653,2,2,3,17,1,0,18,20875.076005230003,3826510.389100758,45.21393638893962,10.892371953798524,43.893691657261854,9.853
654,2,2,4,26,2,0,28,53992.958013740004,4594084.65997442,33.424137195334055,53.92238640376337,12.653476400902582,8.238
655,2,2,3,10,1,0,11,35457.680965709995,2124772.084607898,32.1877469228504,65.84239114859119,1.969861928558396,5.206
656,2,2,3,15,0,0,15,54698.16444982999,4487343.0081718685,39.452327271198314,30.87914555966132,15.099116904367188,4.097
657,2,2,4,50,6,0,56,80155.45296685203,2944785.1277018357,32.48099728578398,28.777479284048933,2.4244368064271726,6.643
658,2,2,2,10,1,0,11,12534.697169934001,1606695.1878753703,23.84630563821783,50.62569210631398,2.4864699706556896,7.512
660,2,2,2,49,4,0,53,17729.076100928,3055146.0822560717,20.222385092739785,26.280349215943556,9.2712901685835991,8.476
661,2,2,4,40,2,0,42,34387.50244010001,4677332.773596309,30.071303253660336,69.92869674633965,0,6.038
662,2,2,4,77,5,0,82,96818.15403988495,4433387.660814903,11.250057233634715,51.338895151751984,8.55362665564376,2.956
663,2,2,2,18,1,0,19,61079.894917169964,4217521.004056439,17.06653982438016,82.28554173921782,0.6479184364020202,6.413
664,1,1,2,9,0,0,9,37616.082711020004,3033982.705717174,43.075855276317945,30.274693752096617,26.64945097158544,9.17
665,1,1,4,37,3,0,40,46041.22465176,5123278.246652161,20.87370767226285,77.91490546853903,0.8096781706637383,8.849
666,1,1,2,23,1,0,24,1251.9239346999998,3665266.6568932366,11.877499776201166,49.41321659826003,38.709283625538816,18.58
667,1,1,2,9,0,0,9,93555.32214962196,3160768.1147787226,18.911797248161772,59.530204228980544,21.557998522857673,13.427
668,1,1,3,1,0,0,1,1224.8747248,52300.52405503593,0,55.46901759256519,44.53098240743482,NA
669,1,1,2,17,1,0,18,48261.44330661,1782438.844829977,32.112519312183665,33.10165079395885,34.78582989385749,3.029
670,1,1,2,7,1,0,8,24245.01875880999,3481121.7062589675,14.424646106529115,76.914224420960693,8.661129472510192,5.566
672,2,2,4,31,3,0,34,42722.000568,4592169.994397076,33.14544255345345,63.304565841244475,3.5499916053020724,7.448
673,2,2,4,8,1,0,9,21970.670697259997,4025422.9878416294,43.439174835328906,56.560825164671094,0,7.283
674,1,1,2,22,2,0,24,22315.348485079005,4081383.7243606015,11.69581415980228,43.76125602693043,17.521602781028747,9.249
675,1,1,2,13,1,0,14,39503.194974779995,2947865.111704388,13.95953969283205,40.49249074572507,13.22919930822788,7.678
677,2,2,2,27,6,0,33,45111.37008283197,2421053.1661361014,38.380370428774974,43.53942171607475,0.06476305953559337,8.011
678,2,2,2,21,0,0,21,22431.427469979993,2486469.3281907137,26.354174421463906,24.74952025294264,0,5.31
679,2,2,2,20,2,0,22,17586.833088632,3501467.3113094466,38.477918452997464,31.50214345243263,0.8076250833093497,4.017
680,1,1,1,5,1,0,6,2405.31792624,2090354.771677703,13.72318534298613,33.10447756823122,0.24272743666805996,0.825
681,1,1,2,10,1,0,11,30704.96473326,4326043.698924024,21.363891382010493,74.2662005460128,4.36990807197671,9.189
682,2,2,2,29,2,0,31,57391.759269145,4185853.913836193,39.84284449867954,56.07515759224321,4.081997909077251,6.26
683,2,2,2,9,0,0,9,22778.078182097,2740574.1289064847,43.67269528070892,52.41987687119285,3.907427848098225,8.342
685,1,1,1,5,1,0,6,3513.1408757700005,27717.80719423822,0,79.08394375037562,20.916056249624386,0.345
686,2,2,2,8,1,0,9,21809.312730587997,2993183.8792596483,34.70180082866226,55.677314908570395,9.620884262767335,5.777
687,2,2,2,8,1,0,9,29044.000260860004,3716123.8438794515,29.88648739518184,67.94419059418715,2.169322010631015,7.698
688,2,2,2,12,1,0,13,10377.710562124,3463344.4277651967,36.46119334189565,61.66185575000315,1.8769509081011968,9.471
689,2,2,2,13,1,0,14,36006.66334663598,2708383.3395427507,36.126975187387444,60.50301313999979,3.370011672612779,6.976
690,2,2,2,15,2,0,17,38552.75607879801,2669353.0006947503,22.804138122240566,62.31170687755954,0.9852923742199693,9.523
691,2,2,2,14,2,0,16,32055.66854801399,2898256.517867134,28.6904673055028,56.70922263455902,8.814538825715301,7.679
692,2,2,2,24,1,0,25,35051.185198572,2841677.696303147,24.772975279268238,60.47008907006124,6.33804104560555,11.619
693,2,2,2,7,1,0,8,30527.874961085996,1586559.7154864098,21.7531411582371,65.97253782378868,3.7262087353486053,11.506
694,1,1,1,16,0,0,16,29777.091964640003,1484975.1732940318,12.009811433017815,60.655768720128336,3.8903607349510416,13.205
696,2,2,1,7,1,0,8,34312.195964099985,909400.8269995075,19.51772571647113,34.34956987332413,18.123749135001898,4.484
698,2,2,1,4,0,0,4,32499.90319831999,800221.3248752833,10.574415227629638,61.57235140712376,8.557100647847943,9.749
699,2,2,2,13,0,0,13,31454.42757925999,1934608.9498159548,38.08160999472136,43.942039882287744,6.50344466298917,7.261
700,1,1,2,8,0,0,8,4869.217187980001,1651087.1301329818,27.665101688728,46.477940924529996,4.579888515980407,12.519
701,1,1,2,13,0,0,13,30488.674533360005,1385742.6921398924,31.177743160090127,57.898221677529115,3.917633480914026,11.553
702,1,1,3,5,1,0,6,14855.450609069994,876135.8348387629,23.786085254756117,68.28273569988224,7.9311790453616515,7.557
703,2,2,2,34,3,0,37,54449.402966979964,5418198.537585465,23.139502736545797,71.58312073728503,2.9444044173852397,9.977
708,2,2,2,21,4,0,25,11018.00473128,4122536.685879717,0,50.57019911177984,2.8487450465093542,6.467
709,2,2,2,68,5,0,73,18805.992757564003,3483514.686925399,18.23279449046898,42.50218884204729,2.7503669025230493,7.008
710,2,2,2,33,2,0,35,11582.069359186,4021707.244448907,27.17433040598283,68.22703074720997,4.598638846807225,6.152
711,1,1,2,10,2,0,12,20752.491358199997,4259558.790518319,30.476617288547903,66.29310849323032,3.2302742182217705,11.765
712,1,1,2,3,0,0,3,63227.44927450001,3246218.4935929994,25.822359601678773,73.14581234826208,1.031828050059139,10.186
714,1,1,2,15,1,0,16,96228.59313668802,3189492.8949091607,13.949993698258712,70.39893578724893,15.65107051449236,13.375
715,1,1,2,21,0,0,21,58905.365143260016,2447103.72806295,34.7138569205438,62.8503628905497,2.43578018890651,11.9
716,1,1,2,25,1,0,26,78019.76741775998,3414495.0153083554,23.09232520680048,75.08002934908843,1.8276454441110819,11.762
717,1,1,2,24,2,0,26,9476.59216038,4022221.0249684555,13.816626278693716,84.73821566980601,1.4451580515002753,11.233
718,1,1,2,15,1,0,16,4751.504417656,2322890.704320118,26.25299734334875,69.82884296562315,3.918159691028092,15.19
719,1,1,2,1,0,0,1,2123.38142714,2734842.371498343,22.237108990517214,75.82788680780561,1.9350042016771671,11.852
720,1,1,1,13,1,0,14,19388.798529918,1748720.2709704626,30.213573452430897,65.11499538258582,4.671431164983289,28.609
721,1,1,1,9,0,0,9,84181.02554841999,1368698.916383527,19.082767337286146,78.97620808823392,1.941024574479937,13.279
723,1,1,2,7,1,0,8,24878.48250176,1693844.5037072848,30.316966117862275,68.32054317137136,1.3624907107663584,15.501
724,1,1,2,5,0,0,5,12988.833158104,3358066.940043472,35.09820258083545,64.34873750496894,0.5530599141956072,14.654
725,1,1,2,26,3,0,29,34293.543079519994,2763273.097047068,27.821189537807413,70.6658067397362,1.5130037224564,15.343
727,1,1,2,12,0,0,12,20347.854401355995,2401734.9386469335,23.51215593812101,36.011271260122044,2.393117806652978,5.745
728,1,1,2,34,4,0,38,17780.740596509997,3529375.8697172254,19.304424331369034,37.95818344804433,0.7399906718301622,6.53
729,1,1,1,2,0,0,2,17871.069556580005,1803462.4323821538,7.581570668115889,26.70857950155542,2.37061219801699,5.314
730,2,2,1,1,1,0,2,1682.14701246,925.0128451271903,0,17.922040358738283,2.2740940168521218,0
731,2,2,1,32,0,0,32,55099.04112772399,2904451.0189513494,4.865718516677946,30.177929686174654,32.09774417649507,3.045
732,2,2,2,20,2,0,22,66531.11571647998,2644267.5216899873,29.351690656632545,12.774425402435494,18.741592851264937,5.828
733,2,2,2,33,1,0,34,14231.43907083,2367318.3218442993,29.508071865649704,41.256676688238116,6.218510446637148,6.784
735,2,2,2,46,1,0,47,79631.072729456,2498870.187608353,35.584689956960915,47.79738823450879,1.5339116894920504,5.306
736,2,2,2,32,1,0,33,49533.483224114985,4564536.34324036,28.77831597767112,32.67195056626561,8.160749419170246,6.653
737,2,2,1,5,2,0,7,898.2458519280001,1265726.114757955,9.199939218241335,1.3108327817117773,25.068341797329346,3.07
739,2,2,1,1,0,0,1,744.1673048,9775.391987963676,2.1135425185718755,0,0.8286042914448775,4.054
740,2,2,2,16,2,0,18,41157.33602429599,4426284.19977208,19.07477343160345,24.694505830863154,8.387011061025762,3.388
741,2,2,2,9,0,0,9,31111.75545396001,2319190.6191292116,14.956987456325097,16.964103930039787,7.28852652258405,2.684
742,2,2,2,41,2,0,43,40230.246216456,4029335.804765057,60.17654152887458,24.03837708607014,3.1417968609788334,8.244
743,2,2,2,25,3,0,28,38326.72837735499,2065336.9700580863,36.80938694378033,51.41807883358829,11.772534222631378,8.349
744,2,2,2,35,5,0,40,46817.49024113601,4168888.7805286613,19.945856801213164,43.86677042403833,0.33983750232464077,8.039
745,1,1,2,14,1,0,15,62054.15034674599,2355175.9410671974,25.936345738983803,61.37414472028987,6.577796955666923,12.397
749,1,1,2,6,1,0,7,36456.25699615601,1185242.3481106176,21.35824808403032,74.18784806588799,1.199114838621287,11.647
751,1,1,2,41,2,0,43,88521.69678051004,4296596.553555089,24.417838789266998,57.21767161787834,3.761021399995549,9.493
752,2,2,2,29,2,0,31,43239.224367336,3441754.620263295,21.897542763152007,40.422850083470195,3.499719315427284,5.604
753,2,2,2,15,0,0,15,33430.73393595799,1799806.286058636,22.50857871058708,54.72349353666923,10.158955003858166,7.725
754,1,1,2,7,2,0,9,46708.33125318798,3943061.9671107996,30.69485952572732,50.692868430937345,4.652344881895074,9.271
755,1,1,2,17,3,0,20,63514.62146969998,3063462.948271016,23.09119054111594,63.89670082688234,3.4496843733986142,8.28
756,1,1,1,20,2,0,22,33679.476117440005,1782021.2210248942,28.264395316916513,46.71046334754588,4.838809854409393,7.87
757,1,1,3,5,1,0,6,14419.43904834,815842.6697563552,0,57.66100249454952,0.5940362078760003,0.134
759,1,1,3,4,0,0,4,1853.6477488,410280.34449737717,0,41.112298889577666,1.942869988399539,1.787
760,1,1,3,13,2,0,15,5770.326096859999,650326.2566986058,4.5986756008213145,32.18880350803183,5.976942848132345,6.504
761,1,1,4,6,0,0,6,62110.19079178998,2442715.0144025725,18.62503675397498,72.74403298000837,2.5814202219808253,14.873
835,2,2,4,12,1,0,13,33063.9616959,6218300.78677118,35.82724730046078,59.97082709255439,4.2019256069848225,4.337
836,3,3,3,12,3,0,15,54423.144785400014,1721829.6215870704,26.86506791003308,34.917044036606846,1.400882595611758,2.883
837,3,3,3,1,1,0,2,2707.7837495999997,1822275.1648702433,13.064169487061658,25.278922512430103,0.19736131089087844,1.408
838,4,4,3,25,3,0,28,71553.58308417795,2242692.1380431806,0,27.372448125320574,5.789951988842547,0.734
839,5,5,3,9,0,0,9,11177.03937065,1071884.886440621,16.936033355557907,15.569319549285506,0,1.324
840,3,3,3,3,0,0,3,13734.932227820002,1568273.0976111868,66.52598087730107,32.746120715611525,0.7278984070874017,1.487
841,3,3,2,30,1,0,31,17938.61859811,3158188.777586908,30.86131269905564,43.25039537893663,0.8996410981564917,4.308
842,3,3,2,13,1,0,14,41165.94623458999,2251317.171646654,25.132920047569208,36.04577684745818,1.1647056668669007,2.883
843,3,3,4,5,1,0,6,10394.489181699999,1173842.4212963053,26.1878047128913,18.509070055615574,0,8.105
844,3,3,1,1,0,0,1,9090.240793625999,26267.64406017624,48.944308808000216,9.382108482300888,0,0
847,5,5,2,16,0,0,16,67074.20358600198,523879.4279402872,42.16116207025621,7.902615035907878,0,3.97
848,4,4,4,21,1,0,22,78265.77199845805,529911.7344778439,39.58810863285185,17.215550845931997,0.8607231931739926,2.877
849,6,6,4,26,6,0,32,68519.39554986401,1153298.139484495,16.903327991625783,16.20205179830875,5.119233541909571,1.963
850,6,6,4,12,0,0,12,23787.145696922,1140566.0625318554,26.172778737340284,17.208642809698247,2.4244380998070065,3.631
851,6,6,4,2,0,0,2,29454.54602844599,1321793.8090964865,16.638431765309374,36.95116800153563,1.4123664174247428,1.063
852,6,6,3,16,1,0,17,19311.24634233,1254819.6604400014,25.830106853879048,14.123744090329055,3.024885980616481,3.569
853,5,5,4,3,1,0,4,22554.12523266,1291596.6471382023,13.141260907604257,45.19252299744031,0.5358691797030306,0.629
854,2,2,1,1,0,0,1,2815.62462018,23201.204201620192,0,19.2024291322481,0.2022405629302527,NA
855,5,5,3,2,0,0,2,13228.319399120002,335113.1473025348,13.364592469745823,24.411827611277563,2.294130203252104,6.021
939,2,2,4,21,2,0,23,25857.16917391,4059647.1053563417,26.532879327020638,52.0101575506886,8.906927796198625,5.126
940,1,1,3,2,0,0,2,30685.200720280005,1714556.5344166663,10.107116830203143,88.67972702096091,1.213156148835957,6.135
941,2,2,3,6,3,0,9,3371.06768929,28132.812322599635,4.705050271768061,0,1.59932483287569,0.057
942,3,3,3,22,2,0,24,61559.915381919986,2242464.842671067,20.04318888561178,40.936133404488665,4.073876750354315,2.061
943,2,2,4,13,0,0,13,45877.318620316,4237201.393470583,42.46321408991108,56.142948187022604,1.3938377230663244,2.018
944,2,2,3,20,1,0,21,60615.40931416999,1338128.8507996863,20.493345452002036,18.433762322217685,11.577324503806187,0.929
945,1,1,3,19,1,0,20,66998.25609554,3782268.433936974,18.231921225408733,58.37392241458691,0.5092605677648331,7.626
946,2,2,3,13,3,0,16,34808.30059332,164915.400941635,0,3.320893553276109,60.76130323022526,0.258
947,2,2,3,17,2,0,19,71768.79894958001,2898656.287484491,25.707844435419357,40.676478868745185,33.61567669583545,8.665
948,3,3,4,24,3,0,27,67829.741385276,3833892.0023492663,27.239802567602645,67.9759186827784,4.784278749618951,2.601
950,3,3,4,24,0,0,24,42299.334242400015,5593940.956409963,3.476701662591818,34.78107954470342,0,1.843
951,3,3,4,39,3,1,43,130758.03116001,2212955.762552732,51.12807609483981,19.72780027976209,2.1910965820102257,1.714
952,3,3,4,3,0,0,3,11003.866547149999,1349986.1809783815,14.719128358094283,6.882354861709432,0.5546024421332559,1.455
953,4,4,3,6,1,0,7,20588.054210580005,6201570.402113577,8.593119003636989,91.406880996363,0,0.929
954,4,4,3,8,0,0,8,7606.075258320001,2582074.188880415,32.47446551668764,30.807459426147172,10.110019135044436,1.235
955,4,4,3,8,2,0,10,31855.01851023999,1229515.689028686,10.756277071160499,1.8247620048520385,36.775340799174714,9.804
956,4,4,3,1,0,0,1,36481.05386513601,1875985.4907338547,0,68.25723855274565,31.74276144725436,0.497
960,6,6,1,1,0,0,1,2181.71897784,53842.24472302328,0,35.660451583269406,1.2778780547075563,3.174
961,1,1,4,13,2,0,15,31495.534486329998,3358488.6014838004,14.727639508601623,36.60575749211157,14.48062290846063,5.271
962,2,2,2,17,3,0,20,14331.427298536,1235514.8689125916,15.340964102441076,39.050439757081165,4.701095214900914,8.268
